   54.1566500949   83.7773486656   30.0000000000
   10.3793014293  107.9339987605   30.0000000000
  -37.9339987605   20.3793014293   30.0000000000
    5.8433499051   -3.7773486656   30.0000000000

   54.1566500949   83.7773486656   30.0000000000
   10.3793014293  107.9339987605   30.0000000000
  -37.9339987605   20.3793014293   30.0000000000
    5.8433499051   -3.7773486656   30.0000000000

   54.1566500949   83.7773486656   30.0000000000
   10.3793014293  107.9339987605   30.0000000000
  -37.9339987605   20.3793014293   30.0000000000
    5.8433499051   -3.7773486656   30.0000000000

   54.1566500949   83.7773486656   30.0000000000
   97.9339987605   59.6206985707   30.0000000000
   49.6206985707  -27.9339987605   30.0000000000
    5.8433499051   -3.7773486656   30.0000000000

   54.1566500949   83.7773486656   30.0000000000
   10.3793014293  107.9339987605   30.0000000000
  -37.9339987605   20.3793014293   30.0000000000
    5.8433499051   -3.7773486656   30.0000000000

