   64.4352447980   41.0358983583   82.0000000000
   60.1051177776   38.5358983609   84.0000000000
   56.1051177818   45.4641015935   84.0000000000
   60.4352448022   47.9641015909   82.0000000000

   64.4352447980   41.0358983583   82.0000000000
   68.7653718184   43.5358983557   84.0000000000
   64.7653718226   50.4641015884   84.0000000000
   60.4352448022   47.9641015909   82.0000000000

   64.4352447980   41.0358983583   82.0000000000
   68.7653718184   43.5358983557   80.0000000000
   64.7653718226   50.4641015884   80.0000000000
   60.4352448022   47.9641015909   82.0000000000

   64.4352447980   41.0358983583   82.0000000000
   60.1051177776   38.5358983609   80.0000000000
   56.1051177818   45.4641015935   80.0000000000
   60.4352448022   47.9641015909   82.0000000000

   64.4352447980   41.0358983583   82.0000000000
   60.1051177776   38.5358983609   84.0000000000
   56.1051177818   45.4641015935   84.0000000000
   60.4352448022   47.9641015909   82.0000000000

